timestamp, actor_id, actor_type, event_type, cell_x, cell_y
1659305628, 358, player, created, 27, 4
1659305628, 358, player, destroyed, 2, 3
1659305628, 359, player, created, 2, 3
1659305631, 359, player, destroyed, 2, 8
1659305631, 360, player, created, 2, 8
1659305631, 360, player, destroyed, 16, 3
1659305631, 361, player, created, 16, 3
1659305632, 361, player, destroyed, 2, 3
1659305632, 362, player, created, 2, 3
1659305632, 362, player, destroyed, 2, 8
1659305632, 363, player, created, 2, 8
1659305633, 363, player, destroyed, 19, 12
1659305633, 364, player, created, 19, 12
1659305635, 364, player, destroyed, 10, 13
1659305635, 365, player, created, 10, 13
1659305638, 365, player, destroyed, 27, 12
1659305638, 366, player, created, 27, 12
1659305638, 366, player, destroyed, 10, 9
1659305638, 367, player, created, 10, 9
1659305638, 367, player, destroyed, 11, 9
1659305638, 368, player, created, 11, 9
1659305639, 368, player, destroyed, 7, 7
1659305639, 369, player, created, 7, 7
1659305639, 369, player, destroyed, 27, 11
1659305639, 370, player, created, 27, 11
1659305639, 370, player, destroyed, 22, 7
1659305639, 371, player, created, 22, 7
1659305640, 371, player, destroyed, 10, 13
1659305640, 372, player, created, 10, 13
1659305640, 372, player, destroyed, 2, 12
1659305640, 373, player, created, 2, 12
1659305641, 373, player, destroyed, 13, 5
1659305641, 374, player, created, 13, 5
1659305641, 374, player, destroyed, 10, 12
1659305641, 375, player, created, 10, 12
1659305642, 375, player, destroyed, 21, 2
1659305642, 376, player, created, 21, 2
1659305645, 376, player, destroyed, 2, 6
1659305645, 377, player, created, 2, 6
1659305646, 377, player, destroyed, 13, 6
1659305646, 378, player, created, 13, 6
1659305646, 378, player, destroyed, 19, 7
1659305646, 379, player, created, 19, 7
1659305647, 379, player, destroyed, 27, 12
1659305647, 380, player, created, 27, 12
1659305647, 380, player, destroyed, 10, 13
1659305647, 381, player, created, 10, 13
1659305648, 381, player, destroyed, 2, 8
1659305648, 382, player, created, 2, 8
1659305649, 382, player, destroyed, 2, 8
1659305649, 383, player, created, 2, 8
1659305649, 383, player, destroyed, 10, 13
1659305649, 384, player, created, 10, 13
1659305649, 384, player, destroyed, 16, 11
1659305649, 385, player, created, 16, 11
1659305652, 385, player, destroyed, 27, 6
1659305652, 386, player, created, 27, 6
1659305652, 386, player, destroyed, 19, 12
1659305652, 387, player, created, 19, 12
1659305653, 387, player, destroyed, 19, 6
1659305653, 388, player, created, 19, 6
1659305654, 388, player, destroyed, 10, 12
1659305654, 389, player, created, 10, 12
1659305654, 389, player, destroyed, 2, 12
1659305654, 390, player, created, 2, 12
1659305655, 390, player, destroyed, 14, 12
1659305655, 391, player, created, 14, 12
1659305655, 391, player, destroyed, 10, 12
1659305655, 392, player, created, 10, 12
1659305656, 392, player, destroyed, 21, 2
1659305656, 393, player, created, 21, 2
1659305656, 393, player, destroyed, 16, 6
1659305656, 394, player, created, 16, 6
1659305656, 394, player, destroyed, 10, 8
1659305656, 395, player, created, 10, 8
1659305659, 395, player, destroyed, 27, 8
1659305659, 396, player, created, 27, 8
1659305660, 396, player, destroyed, 7, 6
1659305660, 397, player, created, 7, 6
1659305660, 397, player, destroyed, 10, 13
1659305660, 398, player, created, 10, 13
1659305660, 398, player, destroyed, 7, 11
1659305660, 399, player, created, 7, 11
1659305660, 399, player, destroyed, 19, 12
1659305660, 400, player, created, 19, 12
1659305661, 400, player, destroyed, 8, 6
1659305661, 401, player, created, 8, 6
1659305661, 401, player, destroyed, 2, 7
1659305661, 402, player, created, 2, 7
1659305662, 402, player, destroyed, 27, 12
1659305662, 403, player, created, 27, 12
1659305662, 403, player, destroyed, 2, 7
1659305662, 404, player, created, 2, 7
1659305663, 404, player, destroyed, 19, 8
1659305663, 405, player, created, 19, 8
1659305663, 405, player, destroyed, 22, 9
1659305663, 406, player, created, 22, 9
1659305667, 406, player, destroyed, 2, 3
1659305667, 407, player, created, 2, 3
1659305668, 407, player, destroyed, 19, 12
1659305668, 408, player, created, 19, 12
1659305681, 408, player, destroyed, 10, 12
1659305681, 409, player, created, 10, 12
1659305681, 409, player, destroyed, 2, 3
1659305681, 410, player, created, 2, 3
1659305684, 410, player, destroyed, 18, 12
1659305684, 411, player, created, 18, 12
1659305684, 411, player, destroyed, 21, 2
1659305684, 412, player, created, 21, 2
1659305685, 412, player, destroyed, 2, 9
1659305685, 413, player, created, 2, 9
1659305688, 413, player, destroyed, 27, 13
1659305688, 414, player, created, 27, 13
1659305689, 414, player, destroyed, 2, 6
1659305689, 415, player, created, 2, 6
1659305690, 415, player, destroyed, 27, 4
1659305690, 416, player, created, 27, 4
1659305690, 416, player, destroyed, 19, 7
1659305690, 417, player, created, 19, 7
1659305691, 417, player, destroyed, 2, 12
1659305691, 418, player, created, 2, 12
1659305691, 418, player, destroyed, 7, 6
1659305691, 419, player, created, 7, 6
1659305692, 419, player, destroyed, 13, 4
1659305692, 420, player, created, 13, 4
1659305693, 420, player, destroyed, 27, 11
1659305693, 421, player, created, 27, 11
1659305693, 421, player, destroyed, 22, 7
1659305693, 422, player, created, 22, 7
1659305695, 422, player, destroyed, 7, 8
1659305695, 423, player, created, 7, 8
1659305696, 423, player, destroyed, 27, 6
1659305696, 424, player, created, 27, 6
1659305696, 424, player, destroyed, 22, 2
1659305696, 425, player, created, 22, 2
1659305697, 425, player, destroyed, 7, 8
1659305697, 426, player, created, 7, 8
1659305697, 426, player, destroyed, 27, 6
1659305697, 427, player, created, 27, 6
1659305698, 427, player, destroyed, 16, 3
1659305698, 428, player, created, 16, 3
1659305698, 428, player, destroyed, 16, 5
1659305698, 429, player, created, 16, 5
1659305698, 429, player, destroyed, 16, 6
1659305698, 430, player, created, 16, 6
1659305698, 430, player, destroyed, 10, 8
1659305698, 431, player, created, 10, 8
1659305698, 431, player, destroyed, 27, 9
1659305698, 432, player, created, 27, 9
1659305703, 432, player, destroyed, 10, 12
1659305703, 433, player, created, 10, 12
1659305703, 433, player, destroyed, 10, 9
1659305703, 434, player, created, 10, 9
1659305703, 434, player, destroyed, 2, 11
1659305703, 435, player, created, 2, 11
1659305704, 435, player, destroyed, 27, 6
1659305704, 436, player, created, 27, 6
1659305705, 436, player, destroyed, 22, 6
1659305705, 437, player, created, 22, 6
1659305707, 437, player, destroyed, 10, 13
1659305707, 438, player, created, 10, 13
1659305707, 438, player, destroyed, 9, 13
1659305707, 439, player, created, 9, 13
1659305709, 439, player, destroyed, 27, 6
1659305709, 440, player, created, 27, 6
1659305709, 440, player, destroyed, 27, 9
1659305709, 441, player, created, 27, 9
1659305710, 441, player, destroyed, 10, 13
1659305710, 442, player, created, 10, 13
1659305711, 442, player, destroyed, 27, 3
1659305711, 443, player, created, 27, 3
1659305712, 443, player, destroyed, 19, 13
1659305712, 444, player, created, 19, 13
1659305712, 444, player, destroyed, 27, 9
1659305712, 445, player, created, 27, 9
1659305713, 445, player, destroyed, 19, 12
1659305713, 446, player, created, 19, 12
1659305714, 446, player, destroyed, 7, 2
1659305714, 447, player, created, 7, 2
1659305714, 447, player, destroyed, 2, 6
1659305714, 448, player, created, 2, 6
1659305716, 448, player, destroyed, 27, 9
1659305716, 449, player, created, 27, 9
1659305717, 449, player, destroyed, 2, 12
1659305717, 450, player, created, 2, 12
1659305718, 450, player, destroyed, 10, 13
1659305718, 451, player, created, 10, 13
1659305718, 451, player, destroyed, 11, 6
1659305718, 452, player, created, 11, 6
1659305718, 452, player, destroyed, 10, 12
1659305718, 453, player, created, 10, 12
1659305718, 453, player, destroyed, 2, 6
1659305718, 454, player, created, 2, 6
1659305719, 454, player, destroyed, 10, 7
1659305719, 455, player, created, 10, 7
1659305719, 455, player, destroyed, 27, 12
1659305719, 456, player, created, 27, 12
1659305720, 456, player, destroyed, 7, 12
1659305720, 457, player, created, 7, 12
1659305721, 457, player, destroyed, 27, 13
1659305721, 458, player, created, 27, 13
1659305721, 458, player, destroyed, 22, 9
1659305721, 459, player, created, 22, 9
1659305724, 459, player, destroyed, 27, 6
1659305724, 460, player, created, 27, 6
1659305724, 460, player, destroyed, 19, 13
1659305724, 461, player, created, 19, 13
1659305725, 461, player, destroyed, 16, 10
1659305725, 462, player, created, 16, 10
1659305726, 462, player, destroyed, 22, 3
1659305726, 463, player, created, 22, 3
1659305726, 463, player, destroyed, 10, 12
1659305726, 464, player, created, 10, 12
1659305727, 464, player, destroyed, 27, 7
1659305727, 465, player, created, 27, 7
1659305728, 465, player, destroyed, 2, 7
1659305728, 466, player, created, 2, 7
1659305728, 466, player, destroyed, 27, 12
1659305728, 467, player, created, 27, 12
1659305728, 467, player, destroyed, 26, 13
1659305728, 468, player, created, 26, 13
1659305729, 468, player, destroyed, 19, 13
1659305729, 469, player, created, 19, 13
1659305731, 469, player, destroyed, 7, 2
1659305731, 470, player, created, 7, 2
1659305732, 470, player, destroyed, 20, 6
1659305732, 471, player, created, 20, 6
1659305732, 471, player, destroyed, 27, 12
1659305732, 472, player, created, 27, 12
1659305733, 472, player, destroyed, 19, 12
1659305733, 473, player, created, 19, 12
1659305734, 473, player, destroyed, 2, 2
1659305734, 474, player, created, 2, 2
1659305734, 474, player, destroyed, 22, 2
1659305734, 475, player, created, 22, 2
1659305735, 475, player, destroyed, 2, 4
1659305735, 476, player, created, 2, 4
1659305735, 476, player, destroyed, 7, 10
1659305735, 477, player, created, 7, 10
1659305736, 477, player, destroyed, 7, 12
1659305736, 478, player, created, 7, 12
1659305736, 478, player, destroyed, 10, 7
1659305736, 479, player, created, 10, 7
1659305739, 479, player, destroyed, 2, 5
1659305739, 480, player, created, 2, 5
1659305740, 480, player, destroyed, 13, 12
1659305740, 481, player, created, 13, 12
1659305740, 481, player, destroyed, 22, 3
1659305740, 482, player, created, 22, 3
1659305740, 482, player, destroyed, 21, 2
1659305740, 483, player, created, 21, 2
1659305741, 483, player, destroyed, 27, 9
1659305741, 484, player, created, 27, 9
1659305742, 484, player, destroyed, 10, 12
1659305742, 485, player, created, 10, 12
1659305742, 485, player, destroyed, 27, 2
1659305742, 486, player, created, 27, 2
1659305745, 486, player, destroyed, 2, 12
1659305745, 487, player, created, 2, 12
1659305746, 487, player, destroyed, 2, 6
1659305746, 488, player, created, 2, 6
1659305747, 488, player, destroyed, 27, 6
1659305747, 489, player, created, 27, 6
1659305748, 489, player, destroyed, 26, 9
1659305748, 490, player, created, 26, 9
1659305748, 490, player, destroyed, 19, 12
1659305748, 491, player, created, 19, 12
1659305749, 491, player, destroyed, 7, 9
1659305749, 492, player, created, 7, 9
1659305752, 492, player, destroyed, 27, 9
1659305752, 493, player, created, 27, 9
1659305753, 493, player, destroyed, 19, 7
1659305753, 494, player, created, 19, 7
1659305754, 494, player, destroyed, 2, 12
1659305754, 495, player, created, 2, 12
1659305754, 495, player, destroyed, 13, 11
1659305754, 496, player, created, 13, 11
1659305754, 496, player, destroyed, 22, 11
1659305754, 497, player, created, 22, 11
1659305755, 497, player, destroyed, 2, 11
1659305755, 498, player, created, 2, 11
1659305755, 498, player, destroyed, 27, 9
1659305755, 499, player, created, 27, 9
1659305756, 499, player, destroyed, 10, 13
1659305756, 500, player, created, 10, 13
1659305756, 500, player, destroyed, 19, 12
1659305756, 501, player, created, 19, 12
1659305757, 501, player, destroyed, 22, 2
1659305757, 502, player, created, 22, 2
1659305760, 502, player, destroyed, 2, 3
1659305760, 503, player, created, 2, 3
1659305761, 503, player, destroyed, 22, 6
1659305761, 504, player, created, 22, 6
1659305762, 504, player, destroyed, 2, 9
1659305762, 505, player, created, 2, 9
1659305762, 505, player, destroyed, 16, 3
1659305762, 506, player, created, 16, 3
1659305763, 506, player, destroyed, 13, 3
1659305763, 507, player, created, 13, 3
1659305763, 507, player, destroyed, 27, 7
1659305763, 508, player, created, 27, 7
1659305763, 508, player, destroyed, 26, 6
1659305763, 509, player, created, 26, 6
1659305763, 509, player, destroyed, 10, 8
1659305763, 510, player, created, 10, 8
1659305764, 510, player, destroyed, 2, 3
1659305764, 511, player, created, 2, 3
1659305767, 511, player, destroyed, 27, 7
1659305767, 512, player, created, 27, 7
1659305767, 512, player, destroyed, 16, 6
1659305767, 513, player, created, 16, 6
1659305768, 513, player, destroyed, 2, 6
1659305768, 514, player, created, 2, 6
1659305768, 514, player, destroyed, 27, 2
1659305768, 515, player, created, 27, 2
1659305768, 515, player, destroyed, 27, 5
1659305768, 516, player, created, 27, 5
1659305769, 516, player, destroyed, 7, 6
1659305769, 517, player, created, 7, 6
1659305769, 517, player, destroyed, 7, 9
1659305769, 518, player, created, 7, 9
1659305770, 518, player, destroyed, 22, 9
1659305770, 519, player, created, 22, 9
1659305770, 519, player, destroyed, 10, 12
1659305770, 520, player, created, 10, 12
1659305774, 520, player, destroyed, 7, 6
1659305774, 521, player, created, 7, 6
1659305775, 521, player, destroyed, 27, 3
1659305775, 522, player, created, 27, 3
1659305775, 522, player, destroyed, 16, 10
1659305775, 523, player, created, 16, 10
1659305776, 523, player, destroyed, 2, 6
1659305776, 524, player, created, 2, 6
1659305776, 524, player, destroyed, 19, 12
1659305776, 525, player, created, 19, 12
1659305781, 525, player, destroyed, 13, 11
1659305781, 526, player, created, 13, 11
1659305781, 526, player, destroyed, 2, 9
1659305781, 527, player, created, 2, 9
1659305781, 527, player, destroyed, 3, 13
1659305781, 528, player, created, 3, 13
1659305782, 528, player, destroyed, 14, 12
1659305782, 529, player, created, 14, 12
1659305782, 529, player, destroyed, 16, 12
1659305782, 530, player, created, 16, 12
1659305782, 530, player, destroyed, 10, 12
1659305782, 531, player, created, 10, 12
1659305783, 531, player, destroyed, 21, 6
1659305783, 532, player, created, 21, 6
1659305783, 532, player, destroyed, 22, 2
1659305783, 533, player, created, 22, 2
1659305784, 533, player, destroyed, 2, 9
1659305784, 534, player, created, 2, 9
1659305784, 534, player, destroyed, 2, 8
1659305784, 535, player, created, 2, 8
1659305784, 535, player, destroyed, 7, 7
1659305784, 536, player, created, 7, 7
1659305785, 536, player, destroyed, 19, 6
1659305785, 537, player, created, 19, 6
1659305789, 537, player, destroyed, 13, 5
1659305789, 538, player, created, 13, 5
1659305790, 538, player, destroyed, 27, 6
1659305790, 539, player, created, 27, 6
1659305790, 539, player, destroyed, 27, 3
1659305790, 540, player, created, 27, 3
1659305790, 540, player, destroyed, 10, 12
1659305790, 541, player, created, 10, 12
1659305792, 541, player, destroyed, 22, 12
1659305792, 542, player, created, 22, 12
1659305792, 542, player, destroyed, 7, 9
1659305792, 543, player, created, 7, 9
1659305792, 543, player, destroyed, 2, 9
1659305792, 544, player, created, 2, 9
1659305793, 544, player, destroyed, 19, 7
1659305793, 545, player, created, 19, 7
1659305795, 545, player, destroyed, 27, 9
1659305795, 546, player, created, 27, 9
1659305796, 546, player, destroyed, 10, 13
1659305796, 547, player, created, 10, 13
1659305797, 547, player, destroyed, 27, 4
1659305797, 548, player, created, 27, 4
1659305799, 548, player, destroyed, 14, 12
1659305799, 549, player, created, 14, 12
1659305802, 549, player, destroyed, 2, 3
1659305802, 550, player, created, 2, 3
1659305804, 550, player, destroyed, 15, 12
1659305804, 551, player, created, 15, 12
